Barcode,Difference
s_008um_00411_00164-1,0
s_008um_00298_00444-1,0
s_008um_00535_00508-1,0
s_008um_00194_00410-1,0
s_008um_00230_00718-1,0
s_008um_00405_00118-1,0
s_008um_00300_00383-1,0
s_008um_00091_00509-1,0
s_008um_00521_00699-1,0
s_008um_00498_00711-1,0
s_008um_00594_00382-1,0
s_008um_00202_00195-1,0
s_008um_00461_00781-1,0
s_008um_00382_00096-1,0
s_008um_00295_00809-1,0
s_008um_00256_00742-1,0
s_008um_00481_00494-1,0
s_008um_00553_00443-1,0
s_008um_00448_00181-1,0
s_008um_00268_00451-1,0
s_008um_00518_00209-1,0
s_008um_00377_00681-1,0
s_008um_00206_00227-1,0
s_008um_00284_00225-1,0
s_008um_00243_00508-1,0
s_008um_00173_00388-1,0
s_008um_00578_00295-1,0
s_008um_00513_00186-1,0
s_008um_00307_00391-1,0
s_008um_00197_00363-1,0
s_008um_00404_00169-1,0
s_008um_00098_00469-1,0
s_008um_00539_00442-1,0
s_008um_00284_00356-1,0
s_008um_00449_00686-1,0
s_008um_00232_00327-1,0
s_008um_00400_00374-1,0
s_008um_00241_00573-1,0
s_008um_00238_00676-1,0
s_008um_00195_00415-1,0
s_008um_00383_00140-1,0
s_008um_00539_00542-1,0
s_008um_00436_00542-1,0
s_008um_00450_00772-1,0
s_008um_00512_00528-1,0
s_008um_00531_00587-1,0
s_008um_00194_00278-1,0
s_008um_00198_00194-1,0
s_008um_00056_00445-1,0
s_008um_00592_00556-1,0
s_008um_00595_00550-1,0
s_008um_00347_00632-1,0
s_008um_00413_00506-1,0
s_008um_00281_00586-1,0
s_008um_00458_00167-1,0
s_008um_00210_00712-1,0
s_008um_00403_00111-1,0
s_008um_00331_00266-1,0
s_008um_00531_00242-1,0
s_008um_00306_00330-1,0
s_008um_00554_00426-1,0
s_008um_00314_00196-1,0
s_008um_00279_00819-1,0
s_008um_00302_00272-1,0
s_008um_00209_00742-1,0
s_008um_00290_00363-1,0
s_008um_00368_00252-1,0
s_008um_00123_00592-1,0
s_008um_00216_00379-1,0
s_008um_00389_00445-1,0
s_008um_00521_00283-1,0
s_008um_00357_00290-1,0
s_008um_00332_00438-1,0
s_008um_00513_00461-1,0
s_008um_00288_00452-1,0
s_008um_00309_00357-1,0
s_008um_00369_00662-1,0
s_008um_00290_00781-1,0
s_008um_00172_00784-1,0
s_008um_00430_00357-1,0
s_008um_00514_00360-1,0
s_008um_00315_00429-1,0
s_008um_00381_00530-1,0
s_008um_00514_00741-1,0
s_008um_00555_00408-1,0
s_008um_00123_00521-1,0
s_008um_00479_00227-1,0
s_008um_00270_00586-1,0
s_008um_00214_00147-1,0
s_008um_00181_00790-1,0
s_008um_00333_00373-1,0
s_008um_00246_00502-1,0
s_008um_00828_00417-1,0
s_008um_00504_00402-1,0
s_008um_00139_00299-1,0
s_008um_00188_00481-1,0
s_008um_00404_00459-1,0
s_008um_00178_00678-1,0
s_008um_00579_00446-1,0
s_008um_00295_00400-1,0
s_008um_00445_00543-1,0
s_008um_00563_00617-1,0
s_008um_00379_00141-1,0
s_008um_00459_00277-1,0
s_008um_00599_00665-1,0
s_008um_00479_00219-1,0
s_008um_00265_00293-1,0
s_008um_00201_00626-1,0
s_008um_00525_00570-1,0
s_008um_00604_00541-1,0
s_008um_00391_00473-1,0
s_008um_00242_00265-1,0
s_008um_00315_00501-1,0
s_008um_00370_00626-1,0
s_008um_00246_00781-1,0
s_008um_00286_00356-1,0
s_008um_00553_00760-1,0
s_008um_00514_00621-1,0
s_008um_00229_00820-1,0
s_008um_00384_00266-1,0
s_008um_00366_00230-1,0
s_008um_00586_00594-1,0
s_008um_00609_00620-1,0
s_008um_00162_00659-1,0
s_008um_00167_00578-1,0
s_008um_00420_00759-1,0
s_008um_00288_00645-1,0
s_008um_00321_00362-1,0
s_008um_00391_00773-1,0
s_008um_00465_00709-1,0
s_008um_00346_00268-1,0
s_008um_00289_00557-1,0
s_008um_00302_00322-1,0
s_008um_00251_00744-1,0
s_008um_00447_00698-1,0
s_008um_00086_00635-1,0
s_008um_00418_00734-1,0
s_008um_00562_00712-1,0
s_008um_00184_00476-1,0
s_008um_00365_00383-1,0
s_008um_00269_00380-1,0
s_008um_00455_00560-1,0
s_008um_00431_00489-1,0
s_008um_00369_00498-1,0
s_008um_00333_00263-1,0
s_008um_00027_00271-1,0
s_008um_00230_00326-1,0
s_008um_00411_00803-1,0
s_008um_00269_00212-1,0
s_008um_00395_00244-1,0
s_008um_00538_00636-1,0
s_008um_00505_00470-1,0
s_008um_00298_00297-1,0
s_008um_00336_00313-1,0
s_008um_00359_00175-1,0
s_008um_00173_00265-1,0
s_008um_00364_00199-1,0
s_008um_00626_00583-1,0
s_008um_00541_00498-1,0
s_008um_00431_00281-1,0
s_008um_00232_00214-1,0
s_008um_00452_00754-1,0
s_008um_00441_00326-1,0
s_008um_00461_00599-1,0
s_008um_00602_00409-1,0
s_008um_00192_00226-1,0
s_008um_00571_00664-1,0
s_008um_00287_00576-1,0
s_008um_00131_00223-1,0
s_008um_00268_00474-1,0
s_008um_00432_00155-1,0
s_008um_00544_00694-1,0
s_008um_00292_00261-1,0
s_008um_00083_00502-1,0
s_008um_00357_00199-1,0
s_008um_00633_00637-1,0
s_008um_00403_00594-1,0
s_008um_00647_00622-1,0
s_008um_00252_00275-1,0
s_008um_00550_00211-1,0
s_008um_00097_00303-1,0
s_008um_00045_00329-1,0
s_008um_00453_00366-1,0
s_008um_00147_00292-1,0
s_008um_00450_00393-1,0
s_008um_00413_00425-1,0
s_008um_00182_00419-1,0
s_008um_00201_00191-1,0
s_008um_00214_00435-1,0
s_008um_00135_00729-1,0
s_008um_00300_00529-1,0
s_008um_00510_00646-1,0
s_008um_00203_00463-1,0
s_008um_00271_00656-1,0
s_008um_00598_00567-1,0
s_008um_00496_00409-1,0
s_008um_00201_00310-1,0
s_008um_00231_00680-1,0
s_008um_00183_00470-1,0
s_008um_00244_00398-1,0
s_008um_00586_00709-1,0
s_008um_00176_00183-1,0
s_008um_00394_00803-1,0
s_008um_00481_00393-1,0
s_008um_00182_00238-1,0
s_008um_00097_00628-1,0
s_008um_00382_00457-1,0
s_008um_00273_00489-1,0
s_008um_00303_00689-1,0
s_008um_00056_00336-1,0
s_008um_00226_00505-1,0
s_008um_00468_00382-1,0
s_008um_00121_00515-1,0
s_008um_00503_00659-1,0
s_008um_00119_00356-1,0
s_008um_00255_00158-1,0
s_008um_00094_00342-1,0
s_008um_00567_00258-1,0
s_008um_00550_00335-1,0
s_008um_00573_00676-1,0
s_008um_00488_00438-1,0
s_008um_00299_00449-1,0
s_008um_00124_00593-1,0
s_008um_00288_00783-1,0
s_008um_00137_00467-1,0
s_008um_00491_00715-1,0
s_008um_00112_00352-1,0
s_008um_00292_00123-1,0
s_008um_00521_00549-1,0
s_008um_00234_00317-1,0
s_008um_00428_00195-1,0
s_008um_00055_00504-1,0
s_008um_00304_00473-1,0
s_008um_00351_00688-1,0
s_008um_00524_00429-1,0
s_008um_00540_00345-1,0
s_008um_00356_00175-1,0
s_008um_00398_00542-1,0
s_008um_00194_00582-1,0
s_008um_00186_00486-1,0
s_008um_00166_00440-1,0
s_008um_00164_00313-1,0
s_008um_00353_00757-1,0
s_008um_00329_00447-1,0
s_008um_00470_00216-1,0
s_008um_00314_00690-1,0
s_008um_00189_00528-1,0
s_008um_00504_00603-1,0
s_008um_00291_00706-1,0
s_008um_00383_00303-1,0
s_008um_00395_00651-1,0
s_008um_00223_00564-1,0
s_008um_00043_00467-1,0
s_008um_00401_00700-1,0
s_008um_00267_00346-1,0
s_008um_00166_00598-1,0
s_008um_00542_00308-1,0
s_008um_00556_00605-1,0
s_008um_00361_00781-1,0
s_008um_00422_00648-1,0
s_008um_00519_00592-1,0
s_008um_00538_00541-1,0
s_008um_00346_00298-1,0
s_008um_00136_00272-1,0
s_008um_00327_00439-1,0
s_008um_00356_00571-1,0
s_008um_00444_00114-1,0
s_008um_00070_00446-1,0
s_008um_00422_00170-1,0
s_008um_00186_00581-1,0
s_008um_00470_00375-1,0
s_008um_00261_00214-1,0
s_008um_00249_00633-1,0
s_008um_00131_00398-1,0
s_008um_00229_00814-1,0
s_008um_00498_00575-1,0
s_008um_00201_00446-1,0
s_008um_00554_00517-1,0
s_008um_00444_00254-1,0
s_008um_00192_00325-1,0
s_008um_00294_00815-1,0
s_008um_00143_00393-1,0
s_008um_00208_00551-1,0
s_008um_00297_00593-1,0
s_008um_00229_00581-1,0
s_008um_00205_00213-1,0
s_008um_00511_00166-1,0
s_008um_00465_00117-1,0
s_008um_00413_00416-1,0
s_008um_00583_00507-1,0
s_008um_00329_00215-1,0
s_008um_00165_00248-1,0
s_008um_00478_00451-1,0
s_008um_00261_00465-1,0
s_008um_00391_00407-1,0
s_008um_00396_00648-1,0
s_008um_00426_00176-1,0
s_008um_00186_00708-1,0
s_008um_00296_00811-1,0
s_008um_00538_00443-1,0
s_008um_00213_00800-1,0
s_008um_00307_00725-1,0
s_008um_00517_00449-1,0
s_008um_00295_00331-1,0
s_008um_00384_00107-1,0
s_008um_00342_00117-1,0
s_008um_00326_00626-1,0
s_008um_00440_00706-1,0
s_008um_00164_00218-1,0
s_008um_00183_00735-1,0
s_008um_00563_00461-1,0
s_008um_00061_00432-1,0
s_008um_00536_00305-1,0
s_008um_00193_00211-1,0
s_008um_00206_00337-1,0
s_008um_00210_00731-1,0
s_008um_00250_00266-1,0
s_008um_00380_00130-1,0
s_008um_00468_00454-1,0
s_008um_00477_00398-1,0
s_008um_00330_00140-1,0
s_008um_00323_00436-1,0
s_008um_00176_00537-1,0
s_008um_00518_00244-1,0
s_008um_00436_00443-1,0
s_008um_00117_00529-1,0
s_008um_00143_00401-1,0
s_008um_00314_00775-1,0
s_008um_00214_00389-1,0
s_008um_00070_00593-1,0
s_008um_00239_00362-1,0
s_008um_00241_00627-1,0
s_008um_00521_00336-1,0
s_008um_00444_00637-1,0
s_008um_00178_00647-1,0
s_008um_00369_00387-1,0
s_008um_00244_00316-1,0
s_008um_00174_00321-1,0
s_008um_00152_00213-1,0
s_008um_00379_00787-1,0
s_008um_00227_00581-1,0
s_008um_00466_00119-1,0
s_008um_00137_00502-1,0
s_008um_00560_00589-1,0
s_008um_00606_00478-1,0
s_008um_00471_00273-1,0
s_008um_00515_00564-1,0
s_008um_00058_00536-1,0
s_008um_00459_00445-1,0
s_008um_00213_00776-1,0
s_008um_00331_00320-1,0
s_008um_00343_00611-1,0
s_008um_00307_00733-1,0
s_008um_00408_00222-1,0
s_008um_00598_00527-1,0
s_008um_00239_00643-1,0
s_008um_00481_00607-1,0
s_008um_00110_00521-1,0
s_008um_00389_00571-1,0
s_008um_00384_00819-1,0
s_008um_00506_00215-1,0
s_008um_00432_00543-1,0
s_008um_00510_00493-1,0
s_008um_00440_00140-1,0
s_008um_00520_00216-1,0
s_008um_00174_00617-1,0
s_008um_00393_00157-1,0
s_008um_00398_00502-1,0
s_008um_00245_00309-1,0
s_008um_00148_00416-1,0
s_008um_00449_00731-1,0
s_008um_00540_00518-1,0
s_008um_00311_00638-1,0
s_008um_00308_00249-1,0
s_008um_00431_00756-1,0
s_008um_00425_00169-1,0
s_008um_00381_00353-1,0
s_008um_00211_00591-1,0
s_008um_00434_00135-1,0
s_008um_00231_00538-1,0
s_008um_00227_00625-1,0
s_008um_00479_00674-1,0
s_008um_00073_00532-1,0
s_008um_00261_00504-1,0
s_008um_00370_00410-1,0
s_008um_00518_00515-1,0
s_008um_00436_00372-1,0
s_008um_00341_00199-1,0
s_008um_00368_00759-1,0
s_008um_00523_00731-1,0
s_008um_00527_00654-1,0
s_008um_00507_00253-1,0
s_008um_00474_00172-1,0
s_008um_00259_00803-1,0
s_008um_00175_00411-1,0
s_008um_00104_00344-1,0
s_008um_00324_00309-1,0
s_008um_00590_00300-1,0
s_008um_00495_00715-1,0
s_008um_00079_00418-1,0
s_008um_00382_00179-1,0
s_008um_00527_00318-1,0
s_008um_00175_00361-1,0
s_008um_00443_00088-1,0
s_008um_00294_00465-1,0
s_008um_00323_00509-1,0
s_008um_00245_00189-1,0
s_008um_00165_00542-1,0
s_008um_00358_00528-1,0
s_008um_00526_00303-1,0
s_008um_00606_00649-1,0
s_008um_00130_00681-1,0
s_008um_00357_00162-1,0
s_008um_00376_00162-1,0
s_008um_00502_00797-1,0
s_008um_00318_00673-1,0
s_008um_00395_00408-1,0
s_008um_00279_00132-1,0
s_008um_00106_00386-1,0
s_008um_00388_00796-1,0
s_008um_00310_00470-1,0
s_008um_00261_00329-1,0
s_008um_00366_00299-1,0
s_008um_00080_00588-1,0
s_008um_00300_00806-1,0
s_008um_00426_00191-1,0
s_008um_00089_00534-1,0
s_008um_00271_00404-1,0
s_008um_00262_00214-1,0
s_008um_00575_00618-1,0
s_008um_00434_00363-1,0
s_008um_00449_00357-1,0
s_008um_00285_00779-1,0
s_008um_00119_00511-1,0
s_008um_00196_00764-1,0
s_008um_00314_00490-1,0
s_008um_00515_00320-1,0
s_008um_00223_00802-1,0
s_008um_00320_00642-1,0
s_008um_00130_00449-1,0
s_008um_00278_00442-1,0
s_008um_00190_00720-1,0
s_008um_00487_00369-1,0
s_008um_00078_00560-1,0
s_008um_00095_00406-1,0
s_008um_00351_00694-1,0
s_008um_00263_00737-1,0
s_008um_00312_00536-1,0
s_008um_00102_00495-1,0
s_008um_00252_00209-1,0
s_008um_00487_00533-1,0
s_008um_00384_00087-1,0
s_008um_00135_00453-1,0
s_008um_00327_00618-1,0
s_008um_00436_00392-1,0
s_008um_00189_00328-1,0
s_008um_00179_00180-1,0
s_008um_00456_00682-1,0
s_008um_00371_00809-1,0
s_008um_00557_00615-1,0
s_008um_00134_00713-1,0
s_008um_00281_00609-1,0
s_008um_00444_00303-1,0
s_008um_00137_00542-1,0
s_008um_00288_00259-1,0
s_008um_00366_00119-1,0
s_008um_00167_00328-1,0
s_008um_00192_00394-1,0
s_008um_00346_00722-1,0
s_008um_00367_00246-1,0
s_008um_00401_00232-1,0
s_008um_00288_00572-1,0
s_008um_00359_00430-1,0
s_008um_00329_00788-1,0
s_008um_00589_00601-1,0
s_008um_00584_00389-1,0
s_008um_00419_00639-1,0
s_008um_00546_00243-1,0
s_008um_00134_00729-1,0
s_008um_00413_00598-1,0
s_008um_00245_00206-1,0
s_008um_00133_00321-1,0
s_008um_00396_00145-1,0
s_008um_00571_00375-1,0
s_008um_00308_00544-1,0
s_008um_00287_00746-1,0
s_008um_00267_00757-1,0
s_008um_00171_00167-1,0
s_008um_00315_00470-1,0
s_008um_00098_00377-1,0
s_008um_00366_00655-1,0
s_008um_00540_00765-1,0
s_008um_00427_00346-1,0
s_008um_00485_00549-1,0
s_008um_00076_00432-1,0
s_008um_00503_00775-1,0
s_008um_00206_00328-1,0
s_008um_00301_00118-1,0
s_008um_00218_00138-1,0
s_008um_00154_00567-1,0
s_008um_00275_00547-1,0
s_008um_00445_00192-1,0
s_008um_00417_00833-1,0
s_008um_00423_00129-1,0
s_008um_00261_00497-1,0
s_008um_00392_00457-1,0
s_008um_00484_00391-1,0
s_008um_00286_00546-1,0
s_008um_00380_00478-1,0
s_008um_00273_00616-1,0
s_008um_00410_00320-1,0
s_008um_00178_00275-1,0
s_008um_00310_00553-1,0
s_008um_00255_00148-1,0
s_008um_00388_00431-1,0
s_008um_00592_00347-1,0
s_008um_00274_00645-1,0
s_008um_00227_00476-1,0
s_008um_00283_00344-1,0
s_008um_00554_00515-1,0
s_008um_00443_00671-1,0
s_008um_00431_00274-1,0
s_008um_00360_00752-1,0
s_008um_00481_00354-1,0
s_008um_00279_00589-1,0
s_008um_00350_00486-1,0
s_008um_00526_00342-1,0
s_008um_00068_00339-1,0
s_008um_00402_00368-1,0
s_008um_00275_00752-1,0
s_008um_00533_00324-1,0
s_008um_00241_00251-1,0
s_008um_00575_00612-1,0
s_008um_00256_00151-1,0
s_008um_00491_00222-1,0
s_008um_00221_00257-1,0
s_008um_00518_00266-1,0
s_008um_00623_00596-1,0
s_008um_00417_00436-1,0
s_008um_00117_00572-1,0
s_008um_00204_00219-1,0
s_008um_00252_00279-1,0
s_008um_00240_00467-1,0
s_008um_00131_00409-1,0
s_008um_00493_00490-1,0
s_008um_00475_00297-1,0
s_008um_00503_00804-1,0
s_008um_00405_00717-1,0
s_008um_00162_00323-1,0
s_008um_00472_00411-1,0
s_008um_00156_00496-1,0
s_008um_00441_00792-1,0
s_008um_00301_00587-1,0
s_008um_00422_00381-1,0
s_008um_00203_00373-1,0
s_008um_00047_00543-1,0
s_008um_00431_00833-1,0
s_008um_00521_00255-1,0
s_008um_00159_00491-1,0
s_008um_00288_00530-1,0
s_008um_00350_00267-1,0
s_008um_00211_00242-1,0
s_008um_00286_00367-1,0
s_008um_00387_00479-1,0
s_008um_00277_00706-1,0
s_008um_00534_00219-1,0
s_008um_00231_00396-1,0
s_008um_00360_00393-1,0
s_008um_00514_00617-1,0
s_008um_00327_00649-1,0
s_008um_00436_00357-1,0
s_008um_00538_00196-1,0
s_008um_00396_00467-1,0
s_008um_00130_00429-1,0
s_008um_00134_00371-1,0
s_008um_00243_00773-1,0
s_008um_00400_00551-1,0
s_008um_00131_00406-1,0
s_008um_00483_00262-1,0
s_008um_00156_00321-1,0
s_008um_00456_00164-1,0
s_008um_00590_00456-1,0
s_008um_00348_00423-1,0
s_008um_00208_00374-1,0
s_008um_00377_00832-1,0
s_008um_00287_00507-1,0
s_008um_00348_00537-1,0
s_008um_00524_00544-1,0
s_008um_00257_00467-1,0
s_008um_00208_00797-1,0
s_008um_00359_00561-1,0
s_008um_00213_00572-1,0
s_008um_00452_00445-1,0
s_008um_00133_00549-1,0
s_008um_00067_00433-1,0
s_008um_00374_00254-1,0
s_008um_00333_00259-1,0
s_008um_00167_00574-1,0
s_008um_00507_00171-1,0
s_008um_00331_00155-1,0
s_008um_00157_00291-1,0
s_008um_00432_00275-1,0
s_008um_00203_00429-1,0
s_008um_00093_00617-1,0
s_008um_00146_00512-1,0
s_008um_00275_00471-1,0
s_008um_00222_00343-1,0
s_008um_00200_00285-1,0
s_008um_00363_00657-1,0
s_008um_00446_00127-1,0
s_008um_00130_00552-1,0
s_008um_00335_00599-1,0
s_008um_00437_00378-1,0
s_008um_00400_00227-1,0
s_008um_00455_00136-1,0
s_008um_00546_00432-1,0
s_008um_00135_00519-1,0
s_008um_00479_00401-1,0
s_008um_00222_00464-1,0
s_008um_00116_00361-1,0
s_008um_00440_00233-1,0
s_008um_00249_00659-1,0
s_008um_00179_00693-1,0
s_008um_00593_00326-1,0
s_008um_00204_00745-1,0
s_008um_00546_00566-1,0
s_008um_00222_00636-1,0
s_008um_00471_00279-1,0
s_008um_00490_00637-1,0
s_008um_00179_00547-1,0
s_008um_00178_00237-1,0
s_008um_00201_00576-1,0
s_008um_00402_00166-1,0
s_008um_00215_00812-1,0
s_008um_00282_00310-1,0
s_008um_00379_00304-1,0
s_008um_00420_00670-1,0
s_008um_00545_00594-1,0
s_008um_00272_00694-1,0
s_008um_00509_00287-1,0
s_008um_00171_00584-1,0
s_008um_00379_00292-1,0
s_008um_00550_00522-1,0
s_008um_00170_00772-1,0
s_008um_00156_00395-1,0
s_008um_00197_00493-1,0
s_008um_00095_00308-1,0
s_008um_00552_00465-1,0
s_008um_00207_00337-1,0
s_008um_00341_00366-1,0
s_008um_00336_00446-1,0
s_008um_00227_00188-1,0
s_008um_00529_00492-1,0
s_008um_00175_00215-1,0
s_008um_00370_00332-1,0
s_008um_00383_00262-1,0
s_008um_00130_00469-1,0
s_008um_00028_00256-1,0
s_008um_00331_00531-1,0
s_008um_00573_00507-1,0
s_008um_00303_00680-1,0
s_008um_00631_00540-1,0
s_008um_00451_00767-1,0
s_008um_00252_00247-1,0
s_008um_00133_00488-1,0
s_008um_00575_00428-1,0
s_008um_00288_00701-1,0
s_008um_00170_00707-1,0
s_008um_00040_00516-1,0
s_008um_00294_00320-1,0
s_008um_00226_00152-1,0
s_008um_00270_00429-1,0
s_008um_00518_00236-1,0
s_008um_00334_00632-1,0
s_008um_00259_00284-1,0
s_008um_00170_00699-1,0
s_008um_00435_00413-1,0
s_008um_00398_00620-1,0
s_008um_00287_00394-1,0
s_008um_00453_00686-1,0
s_008um_00120_00624-1,0
s_008um_00516_00540-1,0
s_008um_00543_00675-1,0
s_008um_00418_00536-1,0
s_008um_00356_00369-1,0
s_008um_00209_00405-1,0
s_008um_00502_00192-1,0
s_008um_00456_00126-1,0
s_008um_00389_00258-1,0
s_008um_00372_00517-1,0
s_008um_00548_00600-1,0
s_008um_00293_00444-1,0
s_008um_00340_00708-1,0
s_008um_00424_00741-1,0
s_008um_00263_00301-1,0
s_008um_00250_00265-1,0
s_008um_00187_00683-1,0
s_008um_00403_00297-1,0
s_008um_00463_00348-1,0
s_008um_00469_00333-1,0
s_008um_00369_00671-1,0
s_008um_00075_00594-1,0
s_008um_00069_00546-1,0
s_008um_00050_00453-1,0
s_008um_00400_00711-1,0
s_008um_00557_00572-1,0
s_008um_00132_00386-1,0
s_008um_00460_00574-1,0
s_008um_00411_00630-1,0
s_008um_00078_00347-1,0
s_008um_00373_00298-1,0
s_008um_00508_00692-1,0
s_008um_00542_00446-1,0
s_008um_00318_00297-1,0
s_008um_00343_00136-1,0
s_008um_00493_00535-1,0
s_008um_00563_00616-1,0
s_008um_00367_00245-1,0
s_008um_00566_00264-1,0
s_008um_00097_00492-1,0
s_008um_00263_00508-1,0
s_008um_00280_00424-1,0
s_008um_00463_00599-1,0
s_008um_00522_00593-1,0
s_008um_00183_00335-1,0
s_008um_00419_00751-1,0
s_008um_00356_00671-1,0
s_008um_00186_00538-1,0
s_008um_00193_00610-1,0
s_008um_00442_00828-1,0
s_008um_00181_00380-1,0
s_008um_00471_00728-1,0
s_008um_00427_00683-1,0
s_008um_00167_00401-1,0
s_008um_00469_00719-1,0
s_008um_00346_00837-1,0
s_008um_00201_00382-1,0
s_008um_00374_00455-1,0
s_008um_00490_00409-1,0
s_008um_00555_00393-1,0
s_008um_00530_00570-1,0
s_008um_00340_00261-1,0
s_008um_00291_00229-1,0
s_008um_00299_00795-1,0
s_008um_00172_00723-1,0
s_008um_00381_00381-1,0
s_008um_00518_00208-1,0
s_008um_00222_00264-1,0
s_008um_00474_00779-1,0
s_008um_00404_00546-1,0
s_008um_00150_00213-1,0
s_008um_00513_00746-1,0
s_008um_00352_00687-1,0
s_008um_00483_00236-1,0
s_008um_00299_00491-1,0
s_008um_00443_00755-1,0
s_008um_00436_00697-1,0
s_008um_00550_00620-1,0
s_008um_00223_00626-1,0
s_008um_00307_00235-1,0
s_008um_00241_00564-1,0
s_008um_00171_00356-1,0
s_008um_00344_00721-1,0
s_008um_00213_00589-1,0
s_008um_00580_00614-1,0
s_008um_00141_00504-1,0
s_008um_00375_00225-1,0
s_008um_00421_00808-1,0
s_008um_00160_00636-1,0
s_008um_00391_00199-1,0
s_008um_00067_00447-1,0
s_008um_00193_00367-1,0
s_008um_00528_00638-1,0
s_008um_00536_00364-1,0
s_008um_00474_00180-1,0
s_008um_00442_00668-1,0
s_008um_00643_00558-1,0
s_008um_00452_00231-1,0
s_008um_00359_00325-1,0
s_008um_00087_00316-1,0
s_008um_00178_00296-1,0
s_008um_00359_00288-1,0
s_008um_00308_00800-1,0
s_008um_00324_00549-1,0
s_008um_00401_00574-1,0
s_008um_00546_00667-1,0
s_008um_00487_00218-1,0
s_008um_00577_00574-1,0
s_008um_00316_00735-1,0
s_008um_00286_00810-1,0
s_008um_00543_00481-1,0
s_008um_00299_00116-1,0
s_008um_00497_00756-1,0
s_008um_00213_00647-1,0
s_008um_00638_00593-1,0
s_008um_00391_00539-1,0
s_008um_00230_00460-1,0
s_008um_00485_00421-1,0
s_008um_00261_00742-1,0
s_008um_00261_00539-1,0
s_008um_00220_00746-1,0
s_008um_00279_00801-1,0
s_008um_00169_00625-1,0
s_008um_00392_00621-1,0
s_008um_00402_00107-1,0
s_008um_00215_00340-1,0
s_008um_00465_00555-1,0
s_008um_00596_00355-1,0
s_008um_00222_00485-1,0
s_008um_00527_00688-1,0
s_008um_00298_00139-1,0
s_008um_00562_00408-1,0
s_008um_00555_00267-1,0
s_008um_00507_00511-1,0
s_008um_00428_00604-1,0
s_008um_00174_00218-1,0
s_008um_00475_00786-1,0
s_008um_00412_00109-1,0
s_008um_00470_00454-1,0
s_008um_00539_00309-1,0
s_008um_00179_00166-1,0
s_008um_00300_00445-1,0
s_008um_00221_00539-1,0
s_008um_00467_00692-1,0
s_008um_00445_00567-1,0
s_008um_00329_00194-1,0
s_008um_00487_00401-1,0
s_008um_00317_00136-1,0
s_008um_00472_00548-1,0
s_008um_00489_00597-1,0
s_008um_00453_00179-1,0
s_008um_00341_00486-1,0
s_008um_00552_00324-1,0
s_008um_00518_00751-1,0
s_008um_00208_00352-1,0
s_008um_00257_00179-1,0
s_008um_00124_00676-1,0
s_008um_00133_00276-1,0
s_008um_00231_00471-1,0
s_008um_00551_00336-1,0
s_008um_00362_00690-1,0
s_008um_00208_00490-1,0
s_008um_00330_00203-1,0
s_008um_00176_00788-1,0
s_008um_00456_00197-1,0
s_008um_00270_00212-1,0
s_008um_00363_00351-1,0
s_008um_00608_00442-1,0
s_008um_00359_00415-1,0
s_008um_00587_00422-1,0
s_008um_00529_00188-1,0
s_008um_00521_00395-1,0
s_008um_00546_00482-1,0
s_008um_00358_00248-1,0
s_008um_00445_00423-1,0
s_008um_00537_00582-1,0
s_008um_00264_00804-1,0
s_008um_00544_00215-1,0
s_008um_00138_00688-1,0
s_008um_00343_00153-1,0
s_008um_00570_00687-1,0
s_008um_00089_00566-1,0
s_008um_00509_00439-1,0
s_008um_00330_00554-1,0
s_008um_00225_00171-1,0
s_008um_00510_00366-1,0
s_008um_00456_00684-1,0
s_008um_00486_00540-1,0
s_008um_00482_00369-1,0
s_008um_00273_00795-1,0
s_008um_00163_00276-1,0
s_008um_00190_00406-1,0
s_008um_00272_00188-1,0
s_008um_00197_00491-1,0
s_008um_00122_00552-1,0
s_008um_00098_00630-1,0
s_008um_00451_00560-1,0
s_008um_00200_00444-1,0
s_008um_00405_00420-1,0
s_008um_00461_00545-1,0
s_008um_00498_00269-1,0
s_008um_00194_00758-1,0
s_008um_00321_00533-1,0
s_008um_00322_00182-1,0
s_008um_00241_00741-1,0
s_008um_00381_00735-1,0
s_008um_00352_00754-1,0
s_008um_00254_00233-1,0
s_008um_00282_00814-1,0
s_008um_00269_00370-1,0
s_008um_00315_00358-1,0
s_008um_00551_00656-1,0
s_008um_00252_00280-1,0
s_008um_00113_00448-1,0
s_008um_00098_00465-1,0
s_008um_00495_00290-1,0
s_008um_00368_00614-1,0
s_008um_00407_00726-1,0
s_008um_00132_00717-1,0
s_008um_00433_00168-1,0
s_008um_00279_00287-1,0
s_008um_00508_00446-1,0
s_008um_00577_00688-1,0
s_008um_00475_00478-1,0
s_008um_00361_00446-1,0
s_008um_00365_00139-1,0
s_008um_00335_00119-1,0
s_008um_00390_00114-1,0
s_008um_00321_00121-1,0
s_008um_00600_00344-1,0
s_008um_00076_00342-1,0
s_008um_00408_00348-1,0
s_008um_00382_00808-1,0
s_008um_00529_00645-1,0
s_008um_00395_00245-1,0
s_008um_00270_00694-1,0
s_008um_00413_00567-1,0
s_008um_00159_00274-1,0
s_008um_00256_00402-1,0
s_008um_00145_00770-1,0
s_008um_00641_00606-1,0
s_008um_00533_00440-1,0
s_008um_00121_00685-1,0
s_008um_00433_00129-1,0
s_008um_00418_00768-1,0
s_008um_00407_00423-1,0
s_008um_00215_00241-1,0
s_008um_00148_00461-1,0
s_008um_00366_00170-1,0
s_008um_00440_00538-1,0
s_008um_00257_00197-1,0
s_008um_00181_00565-1,0
